Table Name,State Code,District Code,Tehsil Code,Area Name,Mother Tongue Code,Mother Tongue,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
C0116,09,61,0004,Tehsil - Nizamabad ** 0004,022000,22 URDU,77760,38790,38970,66820,33299,33521,10940,5491,5449
C0116,09,61,0004,Tehsil - Nizamabad ** 0004,022014, 1 URDU,77760,38790,38970,66820,33299,33521,10940,5491,5449
C0116,09,61,0004,Tehsil - Nizamabad ** 0004,028000,28 ARABIC/ARBI,21,7,14,21,7,14,0,0,0
C0116,09,61,0004,Tehsil - Nizamabad ** 0004,028001, 1 ARABIC/ARBI,21,7,14,21,7,14,0,0,0
C0116,09,61,0004,Tehsil - Nizamabad ** 0004,040000,40 ENGLISH,5,3,2,5,3,2,0,0,0
C0116,09,61,0004,Tehsil - Nizamabad ** 0004,040001, 1 ENGLISH,5,3,2,5,3,2,0,0,0
C0116,09,61,0004,Tehsil - Nizamabad ** 0004,123000,123 OTHERS,7,3,4,7,3,4,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,002000,2 BENGALI,29,15,14,28,14,14,1,1,0
C0116,09,61,0005,Tehsil - Phulpur 0005,002004, 1 BENGALI,29,15,14,28,14,14,1,1,0
C0116,09,61,0005,Tehsil - Phulpur 0005,006000,6 HINDI,541149,263888,277261,535485,260948,274537,5664,2940,2724
C0116,09,61,0005,Tehsil - Phulpur 0005,006008, 1 AWADHI,202920,99804,103116,202477,99570,102907,443,234,209
C0116,09,61,0005,Tehsil - Phulpur 0005,006045, 2 BHOJPURI,145596,69818,75778,142156,68029,74127,3440,1789,1651
C0116,09,61,0005,Tehsil - Phulpur 0005,006060, 3 BUNDELI/BUNDELKHANDI,5,5,0,5,5,0,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,006072, 4 CHHATTISGARHI,495,254,241,495,254,241,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,006095, 5 GARHWALI,194,117,77,193,116,77,1,1,0
C0116,09,61,0005,Tehsil - Phulpur 0005,006118, 6 HINDI,191781,93821,97960,190001,92905,97096,1780,916,864
C0116,09,61,0005,Tehsil - Phulpur 0005,006148, 7 KHARI BOLI,4,1,3,4,1,3,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,006251, 8 SADAN/SADRI,18,14,4,18,14,4,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,006999,6 Others,136,54,82,136,54,82,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,009000,9 KONKANI,2,2,0,2,2,0,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,009011, 1 KUDUBI/KUDUMBI,2,2,0,2,2,0,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,011000,11 MALAYALAM,1,0,1,1,0,1,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,011013, 1 MALAYALAM,1,0,1,1,0,1,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,013000,13 MARATHI,78,34,44,78,34,44,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,013048, 1 MARATHI,3,2,1,3,2,1,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,013999,13 Others,75,32,43,75,32,43,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,014000,14 NEPALI,47,27,20,47,27,20,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,014009, 1 NEPALI,47,27,20,47,27,20,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,015000,15 ORIYA,2,2,0,2,2,0,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,015031, 1 ORIYA,2,2,0,2,2,0,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,016000,16 PUNJABI,128,71,57,121,68,53,7,3,4
C0116,09,61,0005,Tehsil - Phulpur 0005,016018, 1 PUNJABI,126,69,57,119,66,53,7,3,4
C0116,09,61,0005,Tehsil - Phulpur 0005,016999,16 Others,2,2,0,2,2,0,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,017000,17 SANSKRIT,1,1,0,0,0,0,1,1,0
C0116,09,61,0005,Tehsil - Phulpur 0005,017002, 1 SANSKRIT,1,1,0,0,0,0,1,1,0
C0116,09,61,0005,Tehsil - Phulpur 0005,020000,20 TAMIL,4,2,2,4,2,2,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,020020, 1 TAMIL,4,2,2,4,2,2,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,022000,22 URDU,46976,23163,23813,44357,21860,22497,2619,1303,1316
C0116,09,61,0005,Tehsil - Phulpur 0005,022014, 1 URDU,46976,23163,23813,44357,21860,22497,2619,1303,1316
C0116,09,61,0005,Tehsil - Phulpur 0005,040000,40 ENGLISH,37,16,21,37,16,21,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,040001, 1 ENGLISH,37,16,21,37,16,21,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,072000,72 KURUKH/ORAON,116,45,71,116,45,71,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,072009, 1 KURUKH/ORAON,116,45,71,116,45,71,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,091000,91 MUNDARI,1,1,0,1,1,0,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,091004, 1 MUNDARI,1,1,0,1,1,0,0,0,0
C0116,09,61,0005,Tehsil - Phulpur 0005,123000,123 OTHERS,32,12,20,32,12,20,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,002000,2 BENGALI,12,8,4,9,7,2,3,1,2
C0116,09,61,0006,Tehsil - Lalganj 0006,002004, 1 BENGALI,12,8,4,9,7,2,3,1,2
C0116,09,61,0006,Tehsil - Lalganj 0006,006000,6 HINDI,490911,236602,254309,480142,231101,249041,10769,5501,5268
C0116,09,61,0006,Tehsil - Lalganj 0006,006008, 1 AWADHI,451,217,234,451,217,234,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,006045, 2 BHOJPURI,68353,32703,35650,67841,32430,35411,512,273,239
C0116,09,61,0006,Tehsil - Lalganj 0006,006060, 3 BUNDELI/BUNDELKHANDI,9,4,5,5,3,2,4,1,3
C0116,09,61,0006,Tehsil - Lalganj 0006,006072, 4 CHHATTISGARHI,303,169,134,303,169,134,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,006095, 5 GARHWALI,457,226,231,451,223,228,6,3,3
C0116,09,61,0006,Tehsil - Lalganj 0006,006118, 6 HINDI,421336,203282,218054,411090,198058,213032,10246,5224,5022
C0116,09,61,0006,Tehsil - Lalganj 0006,006127, 7 JAUNSARI,1,1,0,1,1,0,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,006242, 8 RAJASTHANI,1,0,1,0,0,0,1,0,1
C0116,09,61,0006,Tehsil - Lalganj 0006,013000,13 MARATHI,5,3,2,5,3,2,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,013048, 1 MARATHI,5,3,2,5,3,2,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,014000,14 NEPALI,44,23,21,44,23,21,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,014009, 1 NEPALI,44,23,21,44,23,21,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,015000,15 ORIYA,3,1,2,3,1,2,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,015031, 1 ORIYA,3,1,2,3,1,2,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,020000,20 TAMIL,91,50,41,91,50,41,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,020020, 1 TAMIL,91,50,41,91,50,41,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,021000,21 TELUGU,7,2,5,7,2,5,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,021999,21 Others,7,2,5,7,2,5,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,022000,22 URDU,19941,9841,10100,18787,9229,9558,1154,612,542
C0116,09,61,0006,Tehsil - Lalganj 0006,022014, 1 URDU,19941,9841,10100,18787,9229,9558,1154,612,542
C0116,09,61,0006,Tehsil - Lalganj 0006,028000,28 ARABIC/ARBI,36,19,17,36,19,17,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,028001, 1 ARABIC/ARBI,36,19,17,36,19,17,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,040000,40 ENGLISH,2,2,0,2,2,0,0,0,0
C0116,09,61,0006,Tehsil - Lalganj 0006,040001, 1 ENGLISH,2,2,0,2,2,0,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,002000,2 BENGALI,16,8,8,16,8,8,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,002004, 1 BENGALI,16,8,8,16,8,8,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,006000,6 HINDI,330949,161954,168995,318054,155277,162777,12895,6677,6218
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,006008, 1 AWADHI,33,16,17,33,16,17,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,006045, 2 BHOJPURI,56885,27458,29427,56495,27273,29222,390,185,205
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,006060, 3 BUNDELI/BUNDELKHANDI,3,2,1,3,2,1,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,006072, 4 CHHATTISGARHI,84,43,41,84,43,41,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,006095, 5 GARHWALI,331,171,160,327,169,158,4,2,2
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,006118, 6 HINDI,273603,134256,139347,261102,127766,133336,12501,6490,6011
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,006148, 7 KHARI BOLI,10,8,2,10,8,2,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,010000,10 MAITHILI,1,1,0,1,1,0,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,010006, 1 MAITHILI,1,1,0,1,1,0,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,014000,14 NEPALI,18,6,12,18,6,12,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,014009, 1 NEPALI,18,6,12,18,6,12,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,015000,15 ORIYA,10,5,5,10,5,5,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,015031, 1 ORIYA,10,5,5,10,5,5,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,017000,17 SANSKRIT,2,1,1,2,1,1,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,017002, 1 SANSKRIT,2,1,1,2,1,1,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,018000,18 SANTALI,31,17,14,31,17,14,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,018013, 1 SANTALI,31,17,14,31,17,14,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,022000,22 URDU,13294,6838,6456,12868,6632,6236,426,206,220
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,022014, 1 URDU,13294,6838,6456,12868,6632,6236,426,206,220
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,040000,40 ENGLISH,2,1,1,2,1,1,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,040001, 1 ENGLISH,2,1,1,2,1,1,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,090000,90 MUNDA,26,14,12,26,14,12,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,090006, 1 MUNDA,26,14,12,26,14,12,0,0,0
C0116,09,61,0007,Tehsil - Mehnagar ** 0007,123000,123 OTHERS,10,4,6,10,4,6,0,0,0
C0116,09,62,0000,District - Mau  62,001000,1 ASSAMESE,4,2,2,2,0,2,2,2,0
C0116,09,62,0000,District - Mau  62,001002, 1 ASSAMESE,4,2,2,2,0,2,2,2,0
C0116,09,62,0000,District - Mau  62,002000,2 BENGALI,166,112,54,70,43,27,96,69,27
C0116,09,62,0000,District - Mau  62,002004, 1 BENGALI,166,112,54,70,43,27,96,69,27
C0116,09,62,0000,District - Mau  62,005000,5 GUJARATI,105,53,52,1,0,1,104,53,51
C0116,09,62,0000,District - Mau  62,005011, 1 GUJARATI,105,53,52,1,0,1,104,53,51
C0116,09,62,0000,District - Mau  62,006000,6 HINDI,1580059,793927,786132,1420829,710769,710060,159230,83158,76072
C0116,09,62,0000,District - Mau  62,006008, 1 AWADHI,4,2,2,0,0,0,4,2,2
C0116,09,62,0000,District - Mau  62,006045, 2 BHOJPURI,582652,287911,294741,574184,283581,290603,8468,4330,4138
C0116,09,62,0000,District - Mau  62,006059, 3 BRAJBHASHA,4,3,1,0,0,0,4,3,1
C0116,09,62,0000,District - Mau  62,006060, 4 BUNDELI/BUNDELKHANDI,25,13,12,19,9,10,6,4,2
C0116,09,62,0000,District - Mau  62,006072, 5 CHHATTISGARHI,67,33,34,67,33,34,0,0,0
C0116,09,62,0000,District - Mau  62,006095, 6 GARHWALI,1268,668,600,1186,621,565,82,47,35
C0116,09,62,0000,District - Mau  62,006118, 7 HINDI,995857,505209,490648,845218,426451,418767,150639,78758,71881
C0116,09,62,0000,District - Mau  62,006127, 8 JAUNSARI,6,2,4,4,1,3,2,1,1
C0116,09,62,0000,District - Mau  62,006148, 9 KHARI BOLI,7,0,7,7,0,7,0,0,0
C0116,09,62,0000,District - Mau  62,006162, 10 KUMAUNI,2,2,0,0,0,0,2,2,0
C0116,09,62,0000,District - Mau  62,006192, 11 MARWARI,9,5,4,5,5,0,4,0,4
C0116,09,62,0000,District - Mau  62,006195, 12 MEWARI,14,9,5,0,0,0,14,9,5
C0116,09,62,0000,District - Mau  62,006204, 13 NAGPURIA,13,6,7,13,6,7,0,0,0
C0116,09,62,0000,District - Mau  62,006999,6 Others,131,64,67,126,62,64,5,2,3
C0116,09,62,0000,District - Mau  62,011000,11 MALAYALAM,30,14,16,23,12,11,7,2,5
C0116,09,62,0000,District - Mau  62,011013, 1 MALAYALAM,30,14,16,23,12,11,7,2,5
C0116,09,62,0000,District - Mau  62,013000,13 MARATHI,10,6,4,3,1,2,7,5,2
C0116,09,62,0000,District - Mau  62,013048, 1 MARATHI,10,6,4,3,1,2,7,5,2
C0116,09,62,0000,District - Mau  62,014000,14 NEPALI,3968,2199,1769,3305,1825,1480,663,374,289
C0116,09,62,0000,District - Mau  62,014009, 1 NEPALI,3968,2199,1769,3305,1825,1480,663,374,289
C0116,09,62,0000,District - Mau  62,015000,15 ORIYA,70,43,27,64,38,26,6,5,1
C0116,09,62,0000,District - Mau  62,015031, 1 ORIYA,70,43,27,64,38,26,6,5,1
C0116,09,62,0000,District - Mau  62,016000,16 PUNJABI,74,38,36,69,35,34,5,3,2
C0116,09,62,0000,District - Mau  62,016018, 1 PUNJABI,74,38,36,69,35,34,5,3,2
C0116,09,62,0000,District - Mau  62,017000,17 SANSKRIT,10,5,5,10,5,5,0,0,0
C0116,09,62,0000,District - Mau  62,017002, 1 SANSKRIT,10,5,5,10,5,5,0,0,0
C0116,09,62,0000,District - Mau  62,018000,18 SANTALI,4,1,3,4,1,3,0,0,0
C0116,09,62,0000,District - Mau  62,018013, 1 SANTALI,4,1,3,4,1,3,0,0,0
C0116,09,62,0000,District - Mau  62,019000,19 SINDHI,347,174,173,2,2,0,345,172,173
C0116,09,62,0000,District - Mau  62,019013, 1 SINDHI,347,174,173,2,2,0,345,172,173
C0116,09,62,0000,District - Mau  62,020000,20 TAMIL,43,32,11,20,19,1,23,13,10
C0116,09,62,0000,District - Mau  62,020020, 1 TAMIL,43,32,11,20,19,1,23,13,10
C0116,09,62,0000,District - Mau  62,021000,21 TELUGU,1,1,0,0,0,0,1,1,0
C0116,09,62,0000,District - Mau  62,021035, 1 TELUGU,1,1,0,0,0,0,1,1,0
C0116,09,62,0000,District - Mau  62,022000,22 URDU,268671,136696,131975,68836,34631,34205,199835,102065,97770
C0116,09,62,0000,District - Mau  62,022014, 1 URDU,268671,136696,131975,68836,34631,34205,199835,102065,97770
C0116,09,62,0000,District - Mau  62,028000,28 ARABIC/ARBI,59,25,34,47,20,27,12,5,7
C0116,09,62,0000,District - Mau  62,028001, 1 ARABIC/ARBI,59,25,34,47,20,27,12,5,7
C0116,09,62,0000,District - Mau  62,032000,32 BHUMIJ,2,2,0,2,2,0,0,0,0
C0116,09,62,0000,District - Mau  62,032999,32 Others,2,2,0,2,2,0,0,0,0
C0116,09,62,0000,District - Mau  62,040000,40 ENGLISH,116,55,61,111,51,60,5,4,1
C0116,09,62,0000,District - Mau  62,040001, 1 ENGLISH,116,55,61,111,51,60,5,4,1
C0116,09,62,0000,District - Mau  62,072000,72 KURUKH/ORAON,6,3,3,6,3,3,0,0,0
C0116,09,62,0000,District - Mau  62,072009, 1 KURUKH/ORAON,6,3,3,6,3,3,0,0,0
C0116,09,62,0000,District - Mau  62,123000,123 OTHERS,252,135,117,224,119,105,28,16,12
C0116,09,62,0001,Tehsil - Ghosi 0001,001000,1 ASSAMESE,1,0,1,1,0,1,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,001002, 1 ASSAMESE,1,0,1,1,0,1,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,002000,2 BENGALI,14,8,6,11,7,4,3,1,2
C0116,09,62,0001,Tehsil - Ghosi 0001,002004, 1 BENGALI,14,8,6,11,7,4,3,1,2
C0116,09,62,0001,Tehsil - Ghosi 0001,006000,6 HINDI,374384,185895,188489,342324,169354,172970,32060,16541,15519
C0116,09,62,0001,Tehsil - Ghosi 0001,006045, 1 BHOJPURI,203920,100347,103573,201397,99039,102358,2523,1308,1215
C0116,09,62,0001,Tehsil - Ghosi 0001,006060, 2 BUNDELI/BUNDELKHANDI,4,2,2,4,2,2,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,006095, 3 GARHWALI,378,191,187,349,175,174,29,16,13
C0116,09,62,0001,Tehsil - Ghosi 0001,006118, 4 HINDI,170043,85336,84707,140535,70119,70416,29508,15217,14291
C0116,09,62,0001,Tehsil - Ghosi 0001,006127, 5 JAUNSARI,1,0,1,1,0,1,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,006999,6 Others,38,19,19,38,19,19,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,013000,13 MARATHI,1,1,0,1,1,0,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,013048, 1 MARATHI,1,1,0,1,1,0,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,014000,14 NEPALI,571,301,270,409,214,195,162,87,75
C0116,09,62,0001,Tehsil - Ghosi 0001,014009, 1 NEPALI,571,301,270,409,214,195,162,87,75
C0116,09,62,0001,Tehsil - Ghosi 0001,015000,15 ORIYA,14,8,6,14,8,6,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,015031, 1 ORIYA,14,8,6,14,8,6,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,016000,16 PUNJABI,7,4,3,7,4,3,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,016018, 1 PUNJABI,7,4,3,7,4,3,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,020000,20 TAMIL,16,15,1,16,15,1,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,020020, 1 TAMIL,16,15,1,16,15,1,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,022000,22 URDU,27328,14020,13308,8643,4294,4349,18685,9726,8959
C0116,09,62,0001,Tehsil - Ghosi 0001,022014, 1 URDU,27328,14020,13308,8643,4294,4349,18685,9726,8959
C0116,09,62,0001,Tehsil - Ghosi 0001,028000,28 ARABIC/ARBI,1,0,1,0,0,0,1,0,1
C0116,09,62,0001,Tehsil - Ghosi 0001,028001, 1 ARABIC/ARBI,1,0,1,0,0,0,1,0,1
C0116,09,62,0001,Tehsil - Ghosi 0001,040000,40 ENGLISH,5,1,4,5,1,4,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,040001, 1 ENGLISH,5,1,4,5,1,4,0,0,0
C0116,09,62,0001,Tehsil - Ghosi 0001,123000,123 OTHERS,48,25,23,48,25,23,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,002000,2 BENGALI,9,7,2,9,7,2,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,002004, 1 BENGALI,9,7,2,9,7,2,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,005000,5 GUJARATI,1,0,1,1,0,1,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,005011, 1 GUJARATI,1,0,1,1,0,1,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,006000,6 HINDI,283081,140533,142548,283081,140533,142548,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,006045, 1 BHOJPURI,128516,63279,65237,128516,63279,65237,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,006060, 2 BUNDELI/BUNDELKHANDI,7,4,3,7,4,3,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,006072, 3 CHHATTISGARHI,24,13,11,24,13,11,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,006095, 4 GARHWALI,336,172,164,336,172,164,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,006118, 5 HINDI,154195,77064,77131,154195,77064,77131,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,006999,6 Others,3,1,2,3,1,2,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,013000,13 MARATHI,1,0,1,1,0,1,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,013048, 1 MARATHI,1,0,1,1,0,1,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,014000,14 NEPALI,496,277,219,496,277,219,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,014009, 1 NEPALI,496,277,219,496,277,219,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,016000,16 PUNJABI,39,16,23,39,16,23,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,016018, 1 PUNJABI,39,16,23,39,16,23,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,017000,17 SANSKRIT,9,4,5,9,4,5,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,017002, 1 SANSKRIT,9,4,5,9,4,5,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,019000,19 SINDHI,2,2,0,2,2,0,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,019013, 1 SINDHI,2,2,0,2,2,0,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,022000,22 URDU,6614,3231,3383,6614,3231,3383,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,022014, 1 URDU,6614,3231,3383,6614,3231,3383,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,028000,28 ARABIC/ARBI,31,11,20,31,11,20,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,028001, 1 ARABIC/ARBI,31,11,20,31,11,20,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,040000,40 ENGLISH,4,2,2,4,2,2,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,040001, 1 ENGLISH,4,2,2,4,2,2,0,0,0
C0116,09,62,0002,Tehsil - Madhuban ** 0002,123000,123 OTHERS,11,6,5,11,6,5,0,0,0
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,001000,1 ASSAMESE,2,2,0,0,0,0,2,2,0
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,001002, 1 ASSAMESE,2,2,0,0,0,0,2,2,0
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,002000,2 BENGALI,113,80,33,26,14,12,87,66,21
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,002004, 1 BENGALI,113,80,33,26,14,12,87,66,21
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,005000,5 GUJARATI,104,53,51,0,0,0,104,53,51
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,005011, 1 GUJARATI,104,53,51,0,0,0,104,53,51
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006000,6 HINDI,557696,285653,272043,447921,228002,219919,109775,57651,52124
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006045, 1 BHOJPURI,62632,31626,31006,58773,29662,29111,3859,1964,1895
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006059, 2 BRAJBHASHA,4,3,1,0,0,0,4,3,1
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006060, 3 BUNDELI/BUNDELKHANDI,8,5,3,2,1,1,6,4,2
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006095, 4 GARHWALI,245,143,102,214,123,91,31,20,11
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006118, 5 HINDI,494767,253855,240912,388914,198207,190707,105853,55648,50205
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006127, 6 JAUNSARI,5,2,3,3,1,2,2,1,1
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006162, 7 KUMAUNI,2,2,0,0,0,0,2,2,0
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006192, 8 MARWARI,9,5,4,5,5,0,4,0,4
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006195, 9 MEWARI,14,9,5,0,0,0,14,9,5
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,006999,6 Others,10,3,7,10,3,7,0,0,0
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,011000,11 MALAYALAM,29,14,15,22,12,10,7,2,5
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,011013, 1 MALAYALAM,29,14,15,22,12,10,7,2,5
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,013000,13 MARATHI,8,5,3,1,0,1,7,5,2
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,013048, 1 MARATHI,8,5,3,1,0,1,7,5,2
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,014000,14 NEPALI,2197,1220,977,1769,975,794,428,245,183
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,014009, 1 NEPALI,2197,1220,977,1769,975,794,428,245,183
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,015000,15 ORIYA,8,6,2,2,1,1,6,5,1
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,015031, 1 ORIYA,8,6,2,2,1,1,6,5,1
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,016000,16 PUNJABI,9,6,3,4,3,1,5,3,2
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,016018, 1 PUNJABI,9,6,3,4,3,1,5,3,2
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,018000,18 SANTALI,4,1,3,4,1,3,0,0,0
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,018013, 1 SANTALI,4,1,3,4,1,3,0,0,0
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,019000,19 SINDHI,345,172,173,0,0,0,345,172,173
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,019013, 1 SINDHI,345,172,173,0,0,0,345,172,173
C0116,09,62,0003,Tehsil - Maunath Bhanjan 0003,020000,20 TAMIL,27,17,10,4,4,0,23,13,10
